"AGE"	"POP"	"time"	"SEX"
57	783381	2021	"Female"
58	762811	2021	"Female"
59	740106	2021	"Female"
60	733035	2021	"Female"
61	743044	2021	"Female"
62	750503	2021	"Female"
63	730522	2021	"Female"
64	722969	2021	"Female"
65	758592	2021	"Female"
66	778124	2021	"Female"
67	791319	2021	"Female"
68	841142	2021	"Female"
69	886716	2021	"Female"
70	942740	2021	"Female"
71	1017113	2021	"Female"
72	1083925	2021	"Female"
73	1059399	2021	"Female"
74	917726	2021	"Female"
75	645082	2021	"Female"
76	718264	2021	"Female"
77	814414	2021	"Female"
78	791999	2021	"Female"
79	792433	2021	"Female"
80	747541	2021	"Female"
81	662956	2021	"Female"
82	594109	2021	"Female"
83	616044	2021	"Female"
84	609970	2021	"Female"
85	584542	2021	"Female"
86	536622	2021	"Female"
87	495042	2021	"Female"
88	465379	2021	"Female"
89	425491	2021	"Female"
90	379658	2021	"Female"
91	333086	2021	"Female"
92	293482	2021	"Female"
93	253449	2021	"Female"
94	215966	2021	"Female"
95	180077	2021	"Female"
96	143220	2021	"Female"
97	110260	2021	"Female"
98	85644	2021	"Female"
99	63864	2021	"Female"
100	135396	2021	"Female"
0	436975	2022	"Female"
1	442797	2022	"Female"
2	449511	2022	"Female"
3	457198	2022	"Female"
4	465638	2022	"Female"
5	474370	2022	"Female"
6	483384	2022	"Female"
7	492840	2022	"Female"
8	502678	2022	"Female"
9	512916	2022	"Female"
10	523084	2022	"Female"
11	532350	2022	"Female"
12	540823	2022	"Female"
13	549235	2022	"Female"
14	552621	2022	"Female"
15	549882	2022	"Female"
16	536172	2022	"Female"
17	527599	2022	"Female"
18	541524	2022	"Female"
19	552861	2022	"Female"
20	562449	2022	"Female"
21	570566	2022	"Female"
22	573109	2022	"Female"
23	573442	2022	"Female"
24	576285	2022	"Female"
25	577763	2022	"Female"
26	578260	2022	"Female"
27	588555	2022	"Female"
28	589392	2022	"Female"
29	584508	2022	"Female"
30	595546	2022	"Female"
31	602828	2022	"Female"
32	615829	2022	"Female"
33	639224	2022	"Female"
34	662647	2022	"Female"
35	684404	2022	"Female"
36	704024	2022	"Female"
37	742103	2022	"Female"
38	760414	2022	"Female"
39	764632	2022	"Female"
40	765871	2022	"Female"
41	779438	2022	"Female"
42	793984	2022	"Female"
43	814131	2022	"Female"
44	843061	2022	"Female"
45	864510	2022	"Female"
46	901284	2022	"Female"
47	931986	2022	"Female"
48	972279	2022	"Female"
49	981387	2022	"Female"
50	962010	2022	"Female"
51	936021	2022	"Female"
52	906650	2022	"Female"
53	886870	2022	"Female"
54	872037	2022	"Female"
55	823859	2022	"Female"
56	721032	2022	"Female"
57	829383	2022	"Female"
58	782176	2022	"Female"
59	761531	2022	"Female"
60	738766	2022	"Female"
61	731574	2022	"Female"
62	741413	2022	"Female"
63	748838	2022	"Female"
64	728787	2022	"Female"
65	720967	2022	"Female"
66	756276	2022	"Female"
67	775475	2022	"Female"
68	788280	2022	"Female"
69	837582	2022	"Female"
70	882600	2022	"Female"
71	937757	2022	"Female"
72	1010969	2022	"Female"
73	1076533	2022	"Female"
74	1051291	2022	"Female"
75	909785	2022	"Female"
76	638596	2022	"Female"
77	709996	2022	"Female"
78	803694	2022	"Female"
79	780183	2022	"Female"
80	778774	2022	"Female"
81	732664	2022	"Female"
82	647920	2022	"Female"
83	578594	2022	"Female"
84	597503	2022	"Female"
85	588760	2022	"Female"
86	561160	2022	"Female"
87	511890	2022	"Female"
88	468884	2022	"Female"
89	437094	2022	"Female"
90	396582	2022	"Female"
91	350865	2022	"Female"
92	304250	2022	"Female"
93	264623	2022	"Female"
94	225356	2022	"Female"
95	189382	2022	"Female"
96	155396	2022	"Female"
97	121348	2022	"Female"
98	91567	2022	"Female"
99	69585	2022	"Female"
100	149882	2022	"Female"
0	431655	2023	"Female"
1	436890	2023	"Female"
2	442723	2023	"Female"
3	449464	2023	"Female"
4	457158	2023	"Female"
5	465604	2023	"Female"
6	474339	2023	"Female"
7	483358	2023	"Female"
8	492818	2023	"Female"
9	502656	2023	"Female"
10	512893	2023	"Female"
11	523065	2023	"Female"
12	532331	2023	"Female"
13	540798	2023	"Female"
14	549210	2023	"Female"
15	552592	2023	"Female"
16	549847	2023	"Female"
17	536127	2023	"Female"
18	527551	2023	"Female"
19	541469	2023	"Female"
20	552792	2023	"Female"
21	562372	2023	"Female"
22	570486	2023	"Female"
23	573021	2023	"Female"
24	573356	2023	"Female"
25	576197	2023	"Female"
26	577664	2023	"Female"
27	578162	2023	"Female"
28	588457	2023	"Female"
29	589287	2023	"Female"
30	584404	2023	"Female"
31	595434	2023	"Female"
32	602703	2023	"Female"
33	615699	2023	"Female"
34	639081	2023	"Female"
35	662484	2023	"Female"
36	684227	2023	"Female"
37	703827	2023	"Female"
38	741869	2023	"Female"
39	760159	2023	"Female"
40	764366	2023	"Female"
41	765577	2023	"Female"
42	779112	2023	"Female"
43	793635	2023	"Female"
44	813727	2023	"Female"
45	842600	2023	"Female"
46	864006	2023	"Female"
47	900713	2023	"Female"
48	931352	2023	"Female"
49	971547	2023	"Female"
50	980588	2023	"Female"
51	961166	2023	"Female"
52	935124	2023	"Female"
53	905719	2023	"Female"
54	885887	2023	"Female"
55	871008	2023	"Female"
56	822813	2023	"Female"
57	720043	2023	"Female"
58	828162	2023	"Female"
59	780919	2023	"Female"
60	760212	2023	"Female"
61	737357	2023	"Female"
62	730036	2023	"Female"
63	739836	2023	"Female"
64	747129	2023	"Female"
65	726848	2023	"Female"
66	718847	2023	"Female"
67	753794	2023	"Female"
68	772602	2023	"Female"
69	785055	2023	"Female"
70	833820	2023	"Female"
71	878083	2023	"Female"
72	932269	2023	"Female"
73	1004282	2023	"Female"
74	1068535	2023	"Female"
75	1042452	2023	"Female"
76	900896	2023	"Female"
77	631447	2023	"Female"
78	700903	2023	"Female"
79	792016	2023	"Female"
80	767078	2023	"Female"
81	763665	2023	"Female"
82	716453	2023	"Female"
83	631406	2023	"Female"
84	561592	2023	"Female"
85	577212	2023	"Female"
86	565753	2023	"Female"
87	535888	2023	"Female"
88	485451	2023	"Female"
89	441024	2023	"Female"
90	408044	2023	"Female"
91	367142	2023	"Female"
92	321131	2023	"Female"
93	274957	2023	"Female"
94	235894	2023	"Female"
95	198168	2023	"Female"
96	163927	2023	"Female"
97	132110	2023	"Female"
98	101148	2023	"Female"
99	74701	2023	"Female"
100	165648	2023	"Female"
0	426798	2024	"Female"
1	431573	2024	"Female"
2	436819	2024	"Female"
3	442677	2024	"Female"
4	449427	2024	"Female"
5	457126	2024	"Female"
6	465574	2024	"Female"
7	474315	2024	"Female"
8	483336	2024	"Female"
9	492798	2024	"Female"
10	502634	2024	"Female"
11	512875	2024	"Female"
12	523047	2024	"Female"
13	532307	2024	"Female"
14	540774	2024	"Female"
15	549183	2024	"Female"
16	552557	2024	"Female"
17	549804	2024	"Female"
18	536080	2024	"Female"
19	527500	2024	"Female"
20	541404	2024	"Female"
21	552721	2024	"Female"
22	562296	2024	"Female"
23	570403	2024	"Female"
24	572938	2024	"Female"
25	573273	2024	"Female"
26	576103	2024	"Female"
27	577570	2024	"Female"
28	578069	2024	"Female"
29	588357	2024	"Female"
30	589187	2024	"Female"
31	584299	2024	"Female"
32	595316	2024	"Female"
33	602581	2024	"Female"
34	615568	2024	"Female"
35	638931	2024	"Female"
36	662321	2024	"Female"
37	684043	2024	"Female"
38	703615	2024	"Female"
39	741632	2024	"Female"
40	759907	2024	"Female"
41	764086	2024	"Female"
42	765271	2024	"Female"
43	778785	2024	"Female"
44	793259	2024	"Female"
45	813303	2024	"Female"
46	842131	2024	"Female"
47	863483	2024	"Female"
48	900128	2024	"Female"
49	930682	2024	"Female"
50	970791	2024	"Female"
51	979766	2024	"Female"
52	960287	2024	"Female"
53	934206	2024	"Female"
54	904759	2024	"Female"
55	884887	2024	"Female"
56	869949	2024	"Female"
57	821734	2024	"Female"
58	719028	2024	"Female"
59	826888	2024	"Female"
60	779623	2024	"Female"
61	758825	2024	"Female"
62	735874	2024	"Female"
63	728547	2024	"Female"
64	738214	2024	"Female"
65	745217	2024	"Female"
66	724791	2024	"Female"
67	716573	2024	"Female"
68	751098	2024	"Female"
69	769549	2024	"Female"
70	781643	2024	"Female"
71	829688	2024	"Female"
72	873103	2024	"Female"
73	926289	2024	"Female"
74	997039	2024	"Female"
75	1059807	2024	"Female"
76	1032553	2024	"Female"
77	891088	2024	"Female"
78	623577	2024	"Female"
79	690984	2024	"Female"
80	779053	2024	"Female"
81	752570	2024	"Female"
82	747181	2024	"Female"
83	698631	2024	"Female"
84	613291	2024	"Female"
85	542967	2024	"Female"
86	555176	2024	"Female"
87	540857	2024	"Female"
88	508834	2024	"Female"
89	457252	2024	"Female"
90	412351	2024	"Female"
91	378397	2024	"Female"
92	336685	2024	"Female"
93	290858	2024	"Female"
94	245721	2024	"Female"
95	208001	2024	"Female"
96	172048	2024	"Female"
97	139824	2024	"Female"
98	110520	2024	"Female"
99	82845	2024	"Female"
100	182000	2024	"Female"
0	422494	2025	"Female"
1	426719	2025	"Female"
2	431505	2025	"Female"
3	436776	2025	"Female"
4	442641	2025	"Female"
5	449397	2025	"Female"
6	457097	2025	"Female"
7	465551	2025	"Female"
8	474295	2025	"Female"
9	483316	2025	"Female"
10	492778	2025	"Female"
11	502617	2025	"Female"
12	512858	2025	"Female"
13	523025	2025	"Female"
14	532284	2025	"Female"
15	540748	2025	"Female"
16	549150	2025	"Female"
17	552515	2025	"Female"
18	549758	2025	"Female"
19	536030	2025	"Female"
20	527440	2025	"Female"
21	541337	2025	"Female"
22	552650	2025	"Female"
23	562218	2025	"Female"
24	570325	2025	"Female"
25	572857	2025	"Female"
26	573184	2025	"Female"
27	576014	2025	"Female"
28	577481	2025	"Female"
29	577975	2025	"Female"
30	588261	2025	"Female"
31	589086	2025	"Female"
32	584189	2025	"Female"
33	595201	2025	"Female"
34	602458	2025	"Female"
35	615430	2025	"Female"
36	638781	2025	"Female"
37	662151	2025	"Female"
38	683847	2025	"Female"
39	703400	2025	"Female"
40	741397	2025	"Female"
41	759641	2025	"Female"
42	763795	2025	"Female"
43	764965	2025	"Female"
44	778433	2025	"Female"
45	792864	2025	"Female"
46	812870	2025	"Female"
47	841645	2025	"Female"
48	862947	2025	"Female"
49	899509	2025	"Female"
50	929991	2025	"Female"
51	970013	2025	"Female"
52	978910	2025	"Female"
53	959386	2025	"Female"
54	933260	2025	"Female"
55	903782	2025	"Female"
56	883858	2025	"Female"
57	868856	2025	"Female"
58	820625	2025	"Female"
59	717969	2025	"Female"
60	825575	2025	"Female"
61	778262	2025	"Female"
62	757364	2025	"Female"
63	734435	2025	"Female"
64	727012	2025	"Female"
65	736398	2025	"Female"
66	743187	2025	"Female"
67	722580	2025	"Female"
68	714100	2025	"Female"
69	748230	2025	"Female"
70	766313	2025	"Female"
71	777892	2025	"Female"
72	825129	2025	"Female"
73	867672	2025	"Female"
74	919803	2025	"Female"
75	989127	2025	"Female"
76	1050026	2025	"Female"
77	1021621	2025	"Female"
78	880281	2025	"Female"
79	614983	2025	"Female"
80	679964	2025	"Female"
81	764688	2025	"Female"
82	736723	2025	"Female"
83	729041	2025	"Female"
84	679062	2025	"Female"
85	593427	2025	"Female"
86	522717	2025	"Female"
87	531303	2025	"Female"
88	514169	2025	"Female"
89	479939	2025	"Female"
90	428173	2025	"Female"
91	383027	2025	"Female"
92	347669	2025	"Female"
93	305610	2025	"Female"
94	260569	2025	"Female"
95	217246	2025	"Female"
96	181115	2025	"Female"
97	147227	2025	"Female"
98	117391	2025	"Female"
99	90874	2025	"Female"
100	201268	2025	"Female"
0	419036	2026	"Female"
1	422418	2026	"Female"
2	426654	2026	"Female"
3	431464	2026	"Female"
4	436741	2026	"Female"
5	442612	2026	"Female"
6	449370	2026	"Female"
7	457075	2026	"Female"
8	465532	2026	"Female"
9	474276	2026	"Female"
10	483297	2026	"Female"
11	492762	2026	"Female"
12	502601	2026	"Female"
13	512836	2026	"Female"
14	523004	2026	"Female"
15	532259	2026	"Female"
16	540717	2026	"Female"
17	549110	2026	"Female"
18	552471	2026	"Female"
19	549709	2026	"Female"
20	535971	2026	"Female"
21	527378	2026	"Female"
22	541271	2026	"Female"
23	552577	2026	"Female"
24	562143	2026	"Female"
25	570249	2026	"Female"
26	572772	2026	"Female"
27	573099	2026	"Female"
28	575930	2026	"Female"
29	577391	2026	"Female"
30	577885	2026	"Female"
31	588164	2026	"Female"
32	588979	2026	"Female"
33	584081	2026	"Female"
34	595085	2026	"Female"
35	602329	2026	"Female"
36	615292	2026	"Female"
37	638625	2026	"Female"
38	661969	2026	"Female"
39	683647	2026	"Female"
40	703187	2026	"Female"
41	741149	2026	"Female"
42	759365	2026	"Female"
43	763503	2026	"Female"
44	764634	2026	"Female"
45	778063	2026	"Female"
46	792461	2026	"Female"
47	812421	2026	"Female"
48	841145	2026	"Female"
49	862380	2026	"Female"
50	898870	2026	"Female"
51	929278	2026	"Female"
52	969202	2026	"Female"
53	978032	2026	"Female"
54	958456	2026	"Female"
55	932295	2026	"Female"
56	902775	2026	"Female"
57	882795	2026	"Female"
58	867731	2026	"Female"
59	819467	2026	"Female"
60	716876	2026	"Female"
61	824194	2026	"Female"
62	776827	2026	"Female"
63	755942	2026	"Female"
64	732947	2026	"Female"
65	725291	2026	"Female"
66	734464	2026	"Female"
67	741000	2026	"Female"
68	720171	2026	"Female"
69	711463	2026	"Female"
70	745183	2026	"Female"
71	762749	2026	"Female"
72	773747	2026	"Female"
73	820147	2026	"Female"
74	861770	2026	"Female"
75	912706	2026	"Female"
76	980248	2026	"Female"
77	1039208	2026	"Female"
78	1009555	2026	"Female"
79	868457	2026	"Female"
80	605420	2026	"Female"
81	667733	2026	"Female"
82	748969	2026	"Female"
83	719256	2026	"Female"
84	709090	2026	"Female"
85	657569	2026	"Female"
86	571793	2026	"Female"
87	500741	2026	"Female"
88	505663	2026	"Female"
89	485608	2026	"Female"
90	450067	2026	"Female"
91	398353	2026	"Female"
92	352565	2026	"Female"
93	316235	2026	"Female"
94	274424	2026	"Female"
95	230963	2026	"Female"
96	189695	2026	"Female"
97	155467	2026	"Female"
98	124027	2026	"Female"
99	96884	2026	"Female"
100	222743	2026	"Female"
0	416376	2027	"Female"
1	418962	2027	"Female"
2	422355	2027	"Female"
3	426614	2027	"Female"
4	431432	2027	"Female"
5	436712	2027	"Female"
6	442587	2027	"Female"
7	449349	2027	"Female"
8	457057	2027	"Female"
9	465514	2027	"Female"
10	474258	2027	"Female"
11	483281	2027	"Female"
12	492747	2027	"Female"
13	502581	2027	"Female"
14	512816	2027	"Female"
15	522981	2027	"Female"
16	532229	2027	"Female"
17	540679	2027	"Female"
18	549069	2027	"Female"
19	552423	2027	"Female"
20	549652	2027	"Female"
21	535910	2027	"Female"
22	527316	2027	"Female"
23	541202	2027	"Female"
24	552508	2027	"Female"
25	562071	2027	"Female"
26	570168	2027	"Female"
27	572690	2027	"Female"
28	573019	2027	"Female"
29	575844	2027	"Female"
30	577304	2027	"Female"
31	577794	2027	"Female"
32	588063	2027	"Female"
33	588874	2027	"Female"
34	583972	2027	"Female"
35	594963	2027	"Female"
36	602199	2027	"Female"
37	615148	2027	"Female"
38	638458	2027	"Female"
39	661784	2027	"Female"
40	683448	2027	"Female"
41	702963	2027	"Female"
42	740891	2027	"Female"
43	759087	2027	"Female"
44	763187	2027	"Female"
45	764287	2027	"Female"
46	777684	2027	"Female"
47	792042	2027	"Female"
48	811959	2027	"Female"
49	840616	2027	"Female"
50	861793	2027	"Female"
51	898210	2027	"Female"
52	928534	2027	"Female"
53	968369	2027	"Female"
54	977124	2027	"Female"
55	957506	2027	"Female"
56	931299	2027	"Female"
57	901733	2027	"Female"
58	881698	2027	"Female"
59	866557	2027	"Female"
60	818270	2027	"Female"
61	715726	2027	"Female"
62	822736	2027	"Female"
63	775425	2027	"Female"
64	754468	2027	"Female"
65	731276	2027	"Female"
66	723453	2027	"Female"
67	732376	2027	"Female"
68	738612	2027	"Female"
69	717597	2027	"Female"
70	708654	2027	"Female"
71	741823	2027	"Female"
72	758804	2027	"Female"
73	769209	2027	"Female"
74	814723	2027	"Female"
75	855300	2027	"Female"
76	904732	2027	"Female"
77	970413	2027	"Female"
78	1027248	2027	"Female"
79	996331	2027	"Female"
80	855280	2027	"Female"
81	594790	2027	"Female"
82	654326	2027	"Female"
83	731617	2027	"Female"
84	700015	2027	"Female"
85	687145	2027	"Female"
86	634123	2027	"Female"
87	548276	2027	"Female"
88	477095	2027	"Female"
89	478171	2027	"Female"
90	456010	2027	"Female"
91	419356	2027	"Female"
92	367308	2027	"Female"
93	321323	2027	"Female"
94	284597	2027	"Female"
95	243835	2027	"Female"
96	202212	2027	"Female"
97	163314	2027	"Female"
98	131394	2027	"Female"
99	102726	2027	"Female"
100	244394	2027	"Female"
0	414180	2028	"Female"
1	416305	2028	"Female"
2	418901	2028	"Female"
3	422317	2028	"Female"
4	426583	2028	"Female"
5	431404	2028	"Female"
6	436688	2028	"Female"
7	442567	2028	"Female"
8	449332	2028	"Female"
9	457040	2028	"Female"
10	465497	2028	"Female"
11	474243	2028	"Female"
12	483267	2028	"Female"
13	492728	2028	"Female"
14	502562	2028	"Female"
15	512794	2028	"Female"
16	522953	2028	"Female"
17	532193	2028	"Female"
18	540639	2028	"Female"
19	549024	2028	"Female"
20	552368	2028	"Female"
21	549593	2028	"Female"
22	535850	2028	"Female"
23	527251	2028	"Female"
24	541137	2028	"Female"
25	552440	2028	"Female"
26	561995	2028	"Female"
27	570090	2028	"Female"
28	572613	2028	"Female"
29	572937	2028	"Female"
30	575761	2028	"Female"
31	577217	2028	"Female"
32	577699	2028	"Female"
33	587963	2028	"Female"
34	588768	2028	"Female"
35	583858	2028	"Female"
36	594840	2028	"Female"
37	602064	2028	"Female"
38	614994	2028	"Female"
39	638287	2028	"Female"
40	661601	2028	"Female"
41	683239	2028	"Female"
42	702729	2028	"Female"
43	740631	2028	"Female"
44	758787	2028	"Female"
45	762855	2028	"Female"
46	763931	2028	"Female"
47	777290	2028	"Female"
48	791611	2028	"Female"
49	811470	2028	"Female"
50	840068	2028	"Female"
51	861187	2028	"Female"
52	897522	2028	"Female"
53	927770	2028	"Female"
54	967507	2028	"Female"
55	976196	2028	"Female"
56	956525	2028	"Female"
57	930267	2028	"Female"
58	900658	2028	"Female"
59	880553	2028	"Female"
60	865343	2028	"Female"
61	817011	2028	"Female"
62	714512	2028	"Female"
63	821308	2028	"Female"
64	773969	2028	"Female"
65	752811	2028	"Female"
66	729490	2028	"Female"
67	721466	2028	"Female"
68	730095	2028	"Female"
69	736055	2028	"Female"
70	714852	2028	"Female"
71	705554	2028	"Female"
72	738100	2028	"Female"
73	754481	2028	"Female"
74	764263	2028	"Female"
75	808772	2028	"Female"
76	848027	2028	"Female"
77	895892	2028	"Female"
78	959530	2028	"Female"
79	1014125	2028	"Female"
80	981582	2028	"Female"
81	840621	2028	"Female"
82	583125	2028	"Female"
83	639513	2028	"Female"
84	712485	2028	"Female"
85	678833	2028	"Female"
86	663183	2028	"Female"
87	608608	2028	"Female"
88	522941	2028	"Female"
89	451710	2028	"Female"
90	449630	2028	"Female"
91	425522	2028	"Female"
92	387331	2028	"Female"
93	335409	2028	"Female"
94	289806	2028	"Female"
95	253477	2028	"Female"
96	214042	2028	"Female"
97	174594	2028	"Female"
98	138467	2028	"Female"
99	109207	2028	"Female"
100	266171	2028	"Female"
0	412088	2029	"Female"
1	414111	2029	"Female"
2	416247	2029	"Female"
3	418864	2029	"Female"
4	422287	2029	"Female"
5	426557	2029	"Female"
6	431380	2029	"Female"
7	436669	2029	"Female"
8	442551	2029	"Female"
9	449316	2029	"Female"
10	457023	2029	"Female"
11	465483	2029	"Female"
12	474229	2029	"Female"
13	483250	2029	"Female"
14	492710	2029	"Female"
15	502541	2029	"Female"
16	512767	2029	"Female"
17	522920	2029	"Female"
18	532155	2029	"Female"
19	540597	2029	"Female"
20	548971	2029	"Female"
21	552311	2029	"Female"
22	549535	2029	"Female"
23	535787	2029	"Female"
24	527190	2029	"Female"
25	541073	2029	"Female"
26	552368	2029	"Female"
27	561922	2029	"Female"
28	570017	2029	"Female"
29	572535	2029	"Female"
30	572857	2029	"Female"
31	575678	2029	"Female"
32	577126	2029	"Female"
33	577605	2029	"Female"
34	587862	2029	"Female"
35	588657	2029	"Female"
36	583743	2029	"Female"
37	594712	2029	"Female"
38	601920	2029	"Female"
39	614837	2029	"Female"
40	638117	2029	"Female"
41	661408	2029	"Female"
42	683021	2029	"Female"
43	702493	2029	"Female"
44	740352	2029	"Female"
45	758471	2029	"Female"
46	762515	2029	"Female"
47	763561	2029	"Female"
48	776884	2029	"Female"
49	791154	2029	"Female"
50	810964	2029	"Female"
51	839503	2029	"Female"
52	860555	2029	"Female"
53	896814	2029	"Female"
54	926979	2029	"Female"
55	966626	2029	"Female"
56	975236	2029	"Female"
57	955509	2029	"Female"
58	929203	2029	"Female"
